"ss_id","ss_name","address","gov_id","city_id","longitude","latitude","pversion","ptype"
"1124140","碧桂园翡翠湾(建设中)","长江路与衡山路交汇处北400米路西","1365","1362","120.215002","35.965069","2019/9/11","{4,2}"
"1124258","保利漫月山","青大三路6号","1366","1362","120.436362","36.074352","2019/9/11","{4,4}"
"1124167","融创公馆A区","滨河西路","1365","1362","120.105634","35.907672","2019/9/11","{9,1}"
"1124169","融创公馆A1区","滨海大道1969号","1365","1362","120.106263","35.907592","2019/9/11","{9,1}"
"1124432","绿地香颂","京口路106号","1367","1362","120.410579","36.165641","2019/9/11","{9,3}"
"1124437","绿城理想之城御园","延川路8号","1367","1362","120.447128","36.171844","2019/9/11","{9,2}"
"1124399","中海国际社区(玉液泉路)","九水路42丙","1367","1362","120.429407","36.155987","2019/9/11","{4,3}"
"1124410","绿城·理想之城西子公寓","延川路2号","1367","1362","120.44673","36.165106","2019/9/11","{9,2}"
"1124483","绿城理想之城郁金香岸","环城东路","1367","1362","120.445023","36.167698","2019/9/11","{9,2}"
"1124633","万科玫瑰里","阜城路400号(兴阳路与阜城路交汇处)","1368","1362","120.409075","36.292053","2019/9/11","{4,1}"
"1124494","绿城晓风湖畔(建设中)","铜川路221号","1367","1362","120.458502","36.182503","2019/9/11","{9,2}"
"1124503","绿城理想之城蓝岸","涟水路与灵川路交叉口东150米","1367","1362","120.451671","36.173856","2019/9/11","{9,2}"
"1124506","绿城理想之城","延川路116号","1367","1362","120.445027","36.18336","2019/9/11","{9,2}"
"1124509","融创都会中心四期","五指峰路与富锦路交叉口东北150米","1367","1362","120.432262","36.189984","2019/9/11","{9,1}"
"1124548","万科魅力之城","兴阳路417号(世纪公园北门对面)","1368","1362","120.393046","36.291776","2019/9/11","{4,1}"
"1124777","万科","春阳路北50米","1368","1362","120.411653","36.314929","2019/9/11","{4,1}"
"1124711","万科魅力新城","吉阳路297号(世纪公园东)","1368","1362","120.404663","36.286858","2019/9/11","{4,1}"
"1124722","保利蔷薇公馆(建设中)","正阳中路与青威路交汇处","1368","1362","120.419766","36.308468","2019/9/11","{4,4}"
"1124935","中海森林湖翡翠湾","少海南路西150米","1369","1362","120.079524","36.237588","2019/9/11","{4,3}"
"1125251","青岛万科朗润园","辽河一路","1370","1362","120.508796","36.413302","2019/9/11","{4,1}"
"1125009","绿城·朗月苑","厦门路东100米","1369","1362","120.032443","36.269066","2019/9/11","{9,2}"
"1125270","绿城·岘山花城","长江二路与华山一路交汇处","1370","1362","120.407315","36.374616","2019/9/11","{9,2}"
"1125041","保利·西乡月","寺门首路与梧州路交叉口北150米","1369","1362","119.991918","36.277605","2019/9/11","{4,4}"
"1125044","绿城玫瑰墅北苑","扬州东路237号","1369","1362","120.034339","36.27306","2019/9/11","{9,2}"
"1125181","万科东郡","崂山二路288号","1370","1362","120.505669","36.41551","2019/9/11","{4,1}"
"1125408","万科城观荷","常州路","1371","1362","119.954199","36.787846","2019/9/11","{4,1}"
"1125971","华润中心2期","金晶大道与共青团路口西北角(淄博饭店西北侧)","1375","1373","118.060795","36.811473","2019/9/11","{4,5}"
"1125877","恒大帝景(共青团西路)","共青团西路203号","1375","1373","118.021563","36.807298","2019/9/11","{9,0}"
"1125890","绿城·百合花园","北京路77号","1375","1373","117.993175","36.846965","2019/9/11","{9,2}"
"1125999","华润·中央公园3期","金晶大道与金晶大道东三巷交叉口西北50米","1375","1373","118.060007","36.806935","2019/9/11","{4,5}"
"1126324","淄博碧桂园","张周路496号","1378","1373","117.932443","36.807705","2019/9/11","{4,2}"
"1126359","碧桂园·翡翠世家","恒星路与德阳路交叉口","1378","1373","117.873619","36.821433","2019/9/11","{4,2}"
"1126921","华润公寓(新源路)","新源路49号","1387","1382","117.453761","35.090035","2019/9/11","{4,5}"
"1126442","碧桂园翡丽湖樾(建设中)","黄山路555号","1379","1373","118.070017","36.93213","2019/9/11","{4,2}"
"1127372","恒大棕榈岛","恒大棕榈岛5-108","1390","1389","118.718536","37.437798","2019/9/11","{9,0}"
"1127036","碧桂园小区7F","杏坛东路与清河路交叉口东50米","1388","1382","117.167124","35.089567","2019/9/11","{4,2}"
"1127037","碧桂园小区4F","杏坛东路与清河路交叉口东南100米","1388","1382","117.167317","35.089029","2019/9/11","{4,2}"
"1127102","绿城·明月江南(建设中)","320省道","1388","1382","117.211057","35.107935","2019/9/11","{9,2}"
"1127270","恒大黄河生态城","东四路与南一路交汇处往南500米","1390","1389","118.706797","37.414314","2019/9/11","{9,0}"
"1127379","融创V公馆","东二路与红河路交汇处西400米","1390","1389","118.641064","37.429305","2019/9/11","{9,1}"
"1127819","保利·紫薇郡","青年南路931号","1396","1395","121.350644","37.471738","2019/9/11","{4,4}"
"1127710","万科海云台","芝罘岛西路58号","1396","1395","121.367493","37.597742","2019/9/11","{4,1}"
"1128219","恒大御景半岛(建设中)","滨海路养马岛大桥东50米","1398","1395","121.623716","37.437469","2019/9/11","{9,0}"
"1127882","万科璞悦湾","芝罘岛环海路58号(加油站西200米)","1396","1395","121.368189","37.598562","2019/9/11","{4,1}"
"1127904","万科翡翠公园","南大街152号","1396","1395","121.363808","37.5465","2019/9/11","{4,1}"
"1128054","万科城(宁波路)","开发区宁波路8号(张裕卡斯特酒庄东南侧约350米)","1397","1395","121.18472","37.571635","2019/9/11","{4,1}"
"1128064","万科假日润园","梨景路与梧桐路交汇处","1397","1395","121.224043","37.524237","2019/9/11","{4,1}"
"1128282","中海·紫御公馆","港城东大街16号","1399","1395","121.491655","37.449955","2019/9/11","{4,3}"
"1128612","中海华庭","城港路街道莱州市经济开发区玉泰西路北侧,正大路西侧","1403","1395","119.937425","37.216849","2019/9/11","{4,3}"
"1128301","保利·香榭里公馆","港城东大街与虎山南路交叉口南260米","1399","1395","121.410375","37.465002","2019/9/11","{4,4}"
"1128316","中海国际社区","海越路11号","1399","1395","121.483693","37.441433","2019/9/11","{4,3}"
"1128320","华润中心","银海路48号","1399","1395","121.452009","37.470468","2019/9/11","{4,5}"
"1128334","保利·爱尚海","海博路与港城东大街交叉口东北150米","1399","1395","121.497032","37.449372","2019/9/11","{4,4}"
"1128768","蓬莱碧桂园","海滨东路99号","1404","1395","120.80631","37.811839","2019/9/11","{4,2}"
"1128780","绿城·蓬莱诚园","南关路与海市路交汇处东500米","1404","1395","120.795716","37.805551","2019/9/11","{9,2}"
"1129203","恒大翡翠华庭(福寿西街)","潍福寿街与长松路交叉口西行500米路北","1409","1408","119.053414","36.723993","2019/9/11","{9,0}"
"1129053","碧桂园","海滨西路1111号(十里金沙海岸西侧)","1407","1395","121.040566","36.602417","2019/9/11","{4,2}"
"1129362","华润世家","海川路西150米","1410","1408","119.162075","37.026277","2019/9/11","{4,5}"
"1129638","恒大阳光美苑","虞河路526号","1412","1408","119.135053","36.730279","2019/9/11","{9,0}"
"1129700","恒大名都(宝通东街)","潍县中路与宝通街交叉口","1412","1408","119.18041","36.684484","2019/9/11","{9,0}"
"1129652","中海大观天下","新城街道樱前街11188号","1412","1408","119.167746","36.68715","2019/9/11","{4,3}"
"1129787","中海花园(健康东街)","高新健康东街与东方路交汇处东500米","1412","1408","119.169851","36.70219","2019/9/11","{4,3}"
"1129740","绿城·诚园","樱前街新华路交汇西行200米路北","1412","1408","119.144366","36.690845","2019/9/11","{9,2}"
"1130397","山钢碧桂园翡翠城","东武街与环湖路交汇处","1416","1408","119.429206","35.977536","2019/9/11","{4,2}"
"1129923","中海·大观天下2期","樱前街南200米","1412","1408","119.171559","36.685765","2019/9/11","{4,3}"
"1131403","碧桂园兖州府(建设中)","邓家窑街北100米","1423","1421","116.848656","35.552941","2019/9/11","{4,2}"
"1130623","碧桂园·翡翠华府(建设中)","富田街与尧河路交汇处西侧","1417","1408","118.826172","36.848331","2019/9/11","{4,2}"
"1131849","绿城·曲阜诚园1期","孔子大道北150米","1431","1421","116.993695","35.557579","2019/9/11","{9,2}"
"1134394","恒大·金碧天下","环湖北路西50米","1451","1450","117.567756","36.457382","2019/9/11","{9,0}"
"1132480","绿地·云水谣","英才街英雄山小学路南","1435","1433","117.051099","36.168093","2019/9/11","{9,3}"
"1132587","中海·名士豪庭","东街69号","1436","1433","116.820511","35.76061","2019/9/11","{4,3}"
"1133041","华润·威海湾九里","金线顶(抱海大酒店东南300米)","1441","1440","122.141","37.480539","2019/9/11","{4,5}"
"1133045","保利·凯旋公馆","沧口路与统一南路交汇处(陶家夼社区向南200米)","1441","1440","122.126404","37.471693","2019/9/11","{4,4}"
"1133168","保利·红叶谷","四方路与团结路交汇处","1441","1440","122.120838","37.478074","2019/9/11","{4,4}"
"1132234","泰安·恒大城","万官大街399号","1434","1433","117.067434","36.149301","2019/9/11","{9,0}"
"1132776","恒大林溪郡(建设中)","东周路与兴隆路交汇处北行500米路东","1438","1433","117.775031","35.929523","2019/9/11","{9,0}"
"1133355","文登碧桂园","圣海路西100米","1442","1440","122.062131","37.170552","2019/9/11","{4,2}"
"1133704","威海恒大天悦(建设中)","None","1444","1440","121.511454","36.914833","2019/9/11","{9,0}"
"1135014","华润书香府","双月园北路113号","1455","1453","118.292951","35.013596","2019/9/11","{4,5}"
"1136577","绿城百合新城","101省道与古城路交汇处","1477","1466","116.633975","36.912252","2019/9/11","{9,2}"
"1135352","绿城花园","长安北路","1459","1453","118.645546","35.813478","2019/9/11","{9,2}"
"1136473","碧桂园·翡翠首府(建设中)","少年路与广运街交叉口东北100米","1475","1466","116.080726","37.226673","2019/9/11","{4,2}"
"1136833","绿地小区","建设西路与新纺街交叉口东150米","1479","1478","115.985699","36.472664","2019/9/11","{9,3}"
"1136827","绿城·百合新城","辽河路","1479","1478","116.034459","36.468232","2019/9/11","{9,2}"
"1137645","中海城","黄12渤19","1488","1487","117.958029","37.409232","2019/9/11","{4,3}"
"1137449","中海豪庭","渤海十六路698号","1488","1487","117.970911","37.390444","2019/9/11","{4,3}"
"1137472","中海环保家苑","渤海十九路626号","1488","1487","117.949203","37.383254","2019/9/11","{4,3}"
"1137534","中海学苑","黄河十二路837号","1488","1487","117.974783","37.408089","2019/9/11","{4,3}"
"1137547","中海壹号","黄河十二路渤海十八路交叉口向西600米","1488","1487","117.951468","37.403261","2019/9/11","{4,3}"
"1139154","碧桂园·西湖(建设中)","农业快速路旁","1507","1506","113.579076","34.780568","2019/9/11","{4,2}"
"1138503","华润家园","339省道南200米","1500","1495","116.040108","35.395623","2019/9/11","{4,5}"
"1139095","万科·民安星辰","航海西路与桐柏南路交汇处100米路南","1507","1506","113.607154","34.720089","2019/9/11","{4,1}"
"1139101","万科城紫兰苑","枫香街与须水东路交叉口东南角","1507","1506","113.517787","34.812967","2019/9/11","{4,1}"
"1138991","保利百合","煤机路18号","1507","1506","113.59901","34.761287","2019/9/11","{4,4}"
"1139008","保利永威·西溪花园","白杨路12号","1507","1506","113.577026","34.784071","2019/9/11","{4,4}"
"1139939","绿地中心(东风南路)","东风南路与创业路交汇处西南角","1509","1506","113.768025","34.758535","2019/9/11","{9,3}"
"1139364","绿城花园","航海中路201号","1508","1506","113.629364","34.716806","2019/9/11","{9,2}"
"1139471","华润悦府","西太康路78号","1508","1506","113.661268","34.756819","2019/9/11","{4,5}"
"1139568","万科大都会一期天悦苑","金源路","1508","1506","113.655645","34.657034","2019/9/11","{4,1}"
"1139857","恒大绿洲","经南三路与经开第八大街交汇处向南180米路西","1509","1506","113.761252","34.713116","2019/9/11","{9,0}"
"1140072","万科福晟万科誉","商都路和普惠路交叉口东南角","1509","1506","113.770885","34.743565","2019/9/11","{4,1}"
"1140049","绿地澜庭","经开第十八大街","1509","1506","113.805863","34.69056","2019/9/11","{9,3}"
"1140077","绿地公园城(建设中)","郑新快速路和豫一路交叉口","1509","1506","113.710335","34.659461","2019/9/11","{9,3}"
"1140080","碧桂园天玺(建设中)","经济开发区第一大街与经北二路交叉口向北200米路西","1509","1506","113.740477","34.727139","2019/9/11","{4,2}"
"1140121","碧桂园时代城(建设中)","南小李","1509","1506","113.680576","34.665639","2019/9/11","{4,2}"
"1140829","绿城·郑州百合公寓云霞苑","地润路1号","1510","1506","113.720827","34.788746","2019/9/11","{9,2}"
"1140312","绿城都市花园","卫生路1号","1510","1506","113.656182","34.770666","2019/9/11","{9,2}"
"1140866","绿城水岸名苑","金水路","1510","1506","113.722979","34.761157","2019/9/11","{9,2}"
"1141144","恒大悦龙花园","北三环东延线入口与北湖外环路交叉口南200米","1510","1506","113.771733","34.797948","2019/9/11","{9,0}"
"1140931","中海锦苑","文劳路8号","1510","1506","113.655389","34.806997","2019/9/11","{4,3}"
"1141072","恒大悦龙台","外环路与北三环东延线交汇处","1510","1506","113.772797","34.797437","2019/9/11","{9,0}"
"1141165","恒大名都","None","1510","1506","113.668655","34.795726","2019/9/11","{9,0}"
"1141299","华润城市知音","南阳路与博颂路(原宋砦北街)交叉口东150米","1512","1506","113.629404","34.809058","2019/9/11","{4,5}"
"1141312","绿城苑","新柳路与南阳路交叉口向东100米路南","1512","1506","113.620848","34.832023","2019/9/11","{9,2}"
"1141376","万科天伦紫台紫澜苑","文化路与大河路交叉口东南角","1512","1506","113.647046","34.878072","2019/9/11","{4,1}"
"1141378","绿地璀璨天城(建设中)","江山路30号","1512","1506","113.619471","34.814416","2019/9/11","{9,3}"
"1141380","融创城开·珑城1号院(建设中)","文化路英才街西800米贾鲁河与东风渠交汇处","1512","1506","113.634125","34.85675","2019/9/11","{9,1}"
"1141381","东赵万科天伦紫台","文化路大河路交汇处","1512","1506","113.642888","34.880413","2019/9/11","{4,1}"
"1141385","保利·海上五月花3期","田园路","1512","1506","113.659018","34.854325","2019/9/11","{4,4}"
"1141400","万科天伦紫台紫馨苑","文化路与大河路交叉口西北角","1512","1506","113.640754","34.881433","2019/9/11","{4,1}"
"1141624","万科·美景魅力之城紫云园","航空港区通航路与相州街交叉口","1513","1506","113.859879","34.592829","2019/9/11","{4,1}"
"1141416","保利海上五月花紫薇园","桂香路13号","1512","1506","113.658215","34.854823","2019/9/11","{4,4}"
"1141551","融创美盛象湖壹号","润泽路与雁鸣路交汇处","1513","1506","113.90501","34.774755","2019/9/11","{9,1}"
"1141460","绿城·百合花园","广惠街街道办事处中牟清阳街与牟山路交叉口向北40米路东","1513","1506","113.980006","34.722513","2019/9/11","{9,2}"
"1141481","绿城·雁鸣湖玫瑰园","雁鸣湖生态风景区内","1513","1506","114.055051","34.851309","2019/9/11","{9,2}"
"1141579","保利·罗兰香谷","航海东路凤凰大街交会处西南","1513","1506","113.902299","34.714049","2019/9/11","{4,4}"
"1141580","万科·荣成兰乔圣菲(建设中)","广惠街与郑汴物流通道交汇处东南角","1513","1506","113.984831","34.761029","2019/9/11","{4,1}"
"1141594","郑东碧桂园(建设中)","郑开大道与锦荣路交叉口南300米","1513","1506","113.943076","34.775682","2019/9/11","{4,2}"
"1141642","碧桂园·中央公园(建设中)","郑开大道与广惠街交汇处郑州海昌海洋公园东侧","1513","1506","113.992946","34.780749","2019/9/11","{4,2}"
"1142027","中海·东城半岛","密州大道与溱水桥交汇处东北角","1516","1506","113.416748","34.54291","2019/9/11","{4,3}"
"1141889","郑州碧桂园","044乡道","1515","1506","113.496724","34.672352","2019/9/11","{4,2}"
"1141941","碧桂园·思念翡翠城(建设中)","江山路与沿黄快速路西4公里","1515","1506","113.50412","34.905482","2019/9/11","{4,2}"
"1141925","碧桂园万山湖壹号(建设中)","万山湖(原丁店水库)西侧","1515","1506","113.369268","34.702028","2019/9/11","{4,2}"
"1142274","万科美景魅力之城幽兰园","长安路与太湖路交叉口","1517","1506","113.847058","34.586004","2019/9/11","{4,1}"
"1142172","万科·美景魅力之城榭香园","郑港三路与郑港二街交汇处","1517","1506","113.84828","34.583649","2019/9/11","{4,1}"
"1142287","融创空港宸院二期(建设中)","鄱阳湖路与长安路交叉口东南角","1517","1506","113.84743","34.567302","2019/9/11","{9,1}"
"1142559","恒大·东汇名城","郑开大道与十四大街交汇处","1520","1519","114.203567","34.800681","2019/9/11","{9,0}"
"1144852","绿城花园(太学路)","太学路9号","1544","1529","112.788783","34.713728","2019/9/11","{9,2}"
"1142603","恒大帝景(建设中)","八大街与安康路北侧","1520","1519","114.238358","34.809616","2019/9/11","{9,0}"
"1142604","恒大·未来城","郑开大道与十六大街交汇处","1520","1519","114.195525","34.799191","2019/9/11","{9,0}"
"1144207","保利建业香槟国际","古城路11号","1535","1529","112.458771","34.628279","2019/9/11","{4,4}"
"1143632","碧桂园·凤凰湾(建设中)","建福路","1531","1529","112.410053","34.682156","2019/9/11","{4,2}"
"1143776","恒大绿洲","中州东路","1532","1529","112.521713","34.688669","2019/9/11","{9,0}"
"1144243","碧桂园天誉","王城大道与伊洛路交叉口","1535","1529","112.436516","34.592799","2019/9/11","{4,2}"
"1145414","万科星园","顺城路南50米","1552","1545","112.918661","33.746475","2019/9/11","{4,1}"
"1145569","恒大华府","钢城路垭口桥北100米","1554","1545","113.53094","33.297131","2019/9/11","{9,0}"
"1145693","万科小区","东工路东150米","1557","1556","114.371315","36.077724","2019/9/11","{4,1}"
"1145823","碧桂园·天汇","中华路与明福街交汇处东南角","1557","1556","114.390854","36.078452","2019/9/11","{4,2}"
"1145966","安阳恒大城","人民大道18号","1558","1556","114.412249","36.113832","2019/9/11","{9,0}"
"1149552","恒大·罗马假日","太行山路与纬一路交叉口向西100米路南","1612","1610","114.000446","33.599461","2019/9/11","{9,0}"
"1146608","绿城花园","嵩山路172号","1569","1566","114.303347","35.726052","2019/9/11","{9,2}"
"1147019","绿地乐活城","南环路","1574","1572","113.8851","35.258288","2019/9/11","{9,3}"
"1147406","碧桂园莫奈花园","滨湖大道与华山路交汇处","1579","1572","113.736304","35.016422","2019/9/11","{4,2}"
"1147413","绿地伊顿花园","长江大道北100米","1579","1572","113.761459","35.00018","2019/9/11","{9,3}"
"1147587","新乡碧桂园","孙杏村镇政府对面","1583","1572","114.003157","35.355687","2019/9/11","{4,2}"
"1147998","恒大城","碧莲路1号","1589","1585","113.284132","35.195726","2019/9/11","{9,0}"
"1148428","绿城花园","开州北路","1597","1596","115.024034","35.794521","2019/9/11","{9,2}"
"1148528","恒大悦龙台(建设中)","开州路与卫都路交叉口","1597","1596","115.030821","35.798209","2019/9/11","{9,0}"
"1147375","绿地·泰晤士新城","示范区平原新区1800亩凤湖畔东南","1579","1572","113.760879","35.002815","2019/9/11","{9,3}"
"1147395","绿城·凤湖玫瑰园","太行大道","1579","1572","113.74076","35.015376","2019/9/11","{9,2}"
"1147400","碧桂园凤凰湾","滨湖大道与昆仑山路交汇处东北角","1579","1572","113.754076","35.013545","2019/9/11","{4,2}"
"1149025","许昌碧桂园","311国道路","1605","1603","114.004492","34.063386","2019/9/11","{4,2}"
"1149328","绿城百合","泰山路中段","1609","1603","113.801242","34.199997","2019/9/11","{9,2}"
"1149772","恒大名都","舞泉镇东大街实验中学斜对面","1614","1610","113.604268","33.431803","2019/9/11","{9,0}"
"1150467","恒大·御景湾(建设中)","白河西路","1624","1623","112.529308","32.965973","2019/9/11","{9,0}"
"1150131","绿城国际公馆","连银路","1621","1616","111.882816","34.76086","2019/9/11","{9,2}"
"1151646","恒大名都","归德路","1639","1637","115.658778","34.367252","2019/9/11","{9,0}"
"1151828","宁陵碧桂园(建设中)","泰山路与珠江路交汇处","1642","1637","115.307923","34.464386","2019/9/11","{4,2}"
"1152206","绿城百合新城","茶韵路与茗阳路交口","1648","1647","114.013371","32.127861","2019/9/11","{9,2}"
"1152012","绿地美景城","韩桑路南100米","1645","1637","116.162728","34.229958","2019/9/11","{9,3}"
"1152376","恒大·翡翠华庭","新五大道南","1649","1647","114.150205","32.145159","2019/9/11","{9,0}"
"1152813","碧桂园小区","北城正义街","1656","1647","115.409782","32.46","2019/9/11","{4,2}"
"1152773","潢川县恒大鑫康庭","农业路与航空路交叉口东北200米","1655","1647","115.049002","32.142854","2019/9/11","{9,0}"
"1152973","周口碧桂园","002乡道","1659","1658","114.718002","33.613545","2019/9/11","{4,2}"
"1153111","绿地花园(农垦大道中段)","黄泛区农场","1661","1658","114.417824","33.756098","2019/9/11","{9,3}"
"1153028","恒大名都","建设大道与大成路交汇处南300米","1659","1658","114.714905","33.650541","2019/9/11","{9,0}"
"1153776","碧桂园清月湾(建设中)","铜山大道洪河大道交叉口","1670","1669","113.992152","33.026375","2019/9/11","{4,2}"
"1153199","绿城·水岸名家","兆丰路绿城公园对面","1663","1658","115.089573","33.388544","2019/9/11","{9,2}"
"1153738","恒大名都","解放大道与骏马路交汇处","1670","1669","114.02459","32.975893","2019/9/11","{9,0}"
"1153743","恒大名都","金顶山路与梅园路交叉口东北角","1670","1669","113.982637","33.004971","2019/9/11","{9,0}"
"1153792","碧桂园欧洲城(建设中)","华骏大道与东祥路交叉口西北角","1670","1669","114.061478","32.993293","2019/9/11","{4,2}"
"1154550","华润大厦(惠济二路)","劳动街办事处惠济路39号","1683","1682","114.291701","30.611503","2019/9/11","{4,5}"
"1154830","万科阅庐","高雄路39号附1号(高雄路与苗栗路交汇处)","1683","1682","114.285495","30.595359","2019/9/11","{4,1}"
"1154733","万科金域湖庭","高雄路26号(宝岛公园正门对面)","1683","1682","114.286728","30.597142","2019/9/11","{4,1}"
"1154857","融创融公馆","青松路","1683","1682","114.265122","30.63791","2019/9/11","{9,1}"
"1154858","融创澜岸","塔子湖东路","1683","1682","114.275608","30.644522","2019/9/11","{9,1}"
"1154860","华润万象城(建设中)","建设大道与台北路交汇处","1683","1682","114.280583","30.599266","2019/9/11","{4,5}"
"1154879","碧桂园·蜜柚(建设中)","金桥大道与井南大道交汇处","1683","1682","114.292082","30.653853","2019/9/11","{4,2}"
"1154758","绿地汉口中心","华隆路66号","1683","1682","114.291771","30.656265","2019/9/11","{9,3}"
"1154778","华润·桃源里","西马街办事处台北一路与台北路交叉口东南150米","1683","1682","114.284734","30.593899","2019/9/11","{4,5}"
"1155201","恒大御园","振兴路口(居然之家旁)","1684","1682","114.25003","30.609055","2019/9/11","{9,0}"
"1155148","万科城(江振路)","江汉常青路167号(民航新村站)","1684","1682","114.235213","30.626077","2019/9/11","{4,1}"
"1155157","万科汉口传奇","常青一路","1684","1682","114.263373","30.621001","2019/9/11","{4,1}"
"1154935","万科金色家园","京汉大道友谊路701号(近前进一路)","1684","1682","114.280757","30.582216","2019/9/11","{4,1}"
"1155105","万科·圆方","马场路136号","1684","1682","114.267339","30.614575","2019/9/11","{4,1}"
"1155721","华润中央公园","华园路与琴声二街交叉口北50米","1686","1682","114.239718","30.565007","2019/9/11","{4,5}"
"1155503","华润翡翠城1期","城华路南50米","1685","1682","114.206863","30.619583","2019/9/11","{4,5}"
"1155644","绿地中央广场","江城大道与四新大道交汇处前行800米(三环线方向)","1686","1682","114.213919","30.517009","2019/9/11","{9,3}"
"1155431","保利·香槟国际(汉西一路)","汉西一路49号","1685","1682","114.222641","30.589076","2019/9/11","{4,4}"
"1155672","绿地·悦澜湾","四新北路601号","1686","1682","114.216024","30.527062","2019/9/11","{9,3}"
"1155683","碧桂园泰富城","蔷薇路(永旺10号门对面)","1686","1682","114.204767","30.507822","2019/9/11","{4,2}"
"1155945","万科朗苑","徐东润园路8号","1687","1682","114.344955","30.596747","2019/9/11","{4,1}"
"1155889","万科润园","才华街润园路8号","1687","1682","114.345668","30.596554","2019/9/11","{4,1}"
"1156089","保利新奥园","中南路街办事处中北路148号天源城小区","1687","1682","114.357977","30.571831","2019/9/11","{4,4}"
"1156366","绿地·香树花城","新村路","1688","1682","114.42076","30.640185","2019/9/11","{9,3}"
"1156642","保利·茉莉公馆","高新大道197号","1689","1682","114.417691","30.498619","2019/9/11","{4,4}"
"1156564","保利·浅水湾","浅水湾路1号","1689","1682","114.361855","30.504808","2019/9/11","{4,4}"
"1156568","保利花园(关山大道)","新技术开发区关山一路74号","1689","1682","114.41495","30.499504","2019/9/11","{4,4}"
"1156575","万科城市花园(大学园路)","大学园路1号","1689","1682","114.409102","30.460231","2019/9/11","{4,1}"
"1156592","保利·中央公馆(南湖路)","丁字桥南路558号","1689","1682","114.322208","30.495075","2019/9/11","{4,4}"
"1156597","保利蓝海郡","雄楚大街452号","1689","1682","114.374401","30.493032","2019/9/11","{4,4}"
"1156620","保利·拉菲","卓刀泉路366号(南湖北岸)","1689","1682","114.372673","30.49873","2019/9/11","{4,4}"
"1156630","保利·公园九里(南湖路)","南湖路","1689","1682","114.306455","30.507834","2019/9/11","{4,4}"
"1156687","华润紫云府2期","白沙四路","1689","1682","114.280376","30.471922","2019/9/11","{4,5}"
"1156704","万科金色城市西区","武金堤路东200米","1689","1682","114.257824","30.48153","2019/9/11","{4,1}"
"1156647","保利·才盛景苑","杨园街道友谊大道558号铁机路","1689","1682","114.35622","30.601158","2019/9/11","{4,4}"
"1156712","碧桂园·生态城·山湖间","花城大道旁边","1689","1682","114.501954","30.551252","2019/9/11","{4,2}"
"1156663","新世界恒大华府","东湖开发区光谷一路10号","1689","1682","114.442313","30.501555","2019/9/11","{9,0}"
"1156748","万科锦程","新技术开发区雄楚大街1008号","1689","1682","114.406435","30.496138","2019/9/11","{4,1}"
"1156751","华润·紫云府(白沙四路)","白沙洲大道","1689","1682","114.27955","30.475099","2019/9/11","{4,5}"
"1156894","绿地国际理想城(建设中)","高新三路与谷四路交汇处","1689","1682","114.489082","30.469058","2019/9/11","{9,3}"
"1156793","保利城","徐东团结大道爱家国际华城斜对面","1689","1682","114.358457","30.594967","2019/9/11","{4,4}"
"1156805","万科金色城市北2区","江州路东100米","1689","1682","114.259498","30.482846","2019/9/11","{4,1}"
"1156809","万科·嘉园","光谷一路12号","1689","1682","114.444782","30.498789","2019/9/11","{4,1}"
"1156921","绿城·凤起乐鸣(在建)","花城北路以北双谷路以西","1689","1682","114.503011","30.560026","2019/9/11","{9,2}"
"1156922","绿城生活美学馆","双谷路与白羊山路交叉口","1689","1682","114.504011","30.561726","2019/9/11","{9,2}"
"1157054","恒大常青花园六小区","康居五路","1690","1682","114.247851","30.647115","2019/9/11","{9,0}"
"1157002","保利公园家","宏图大道6号(宏图大道与三环线交界处)","1690","1682","114.282702","30.664383","2019/9/11","{4,4}"
"1157004","碧桂园海昌天澜","金银潭大道96号","1690","1682","114.275997","30.661733","2019/9/11","{4,2}"
"1157371","碧桂园·领誉","奓山税务所","1692","1682","114.008307","30.45136","2019/9/11","{4,2}"
"1157141","武汉碧桂园浅月湾映翠湾","S13武监高速西50米","1691","1682","114.091329","30.360407","2019/9/11","{4,2}"
"1157155","碧桂园凤凰湾(建设中)","纱帽正街","1691","1682","114.057555","30.320703","2019/9/11","{4,2}"
"1157290","绿地美湖","知音湖大道与大沌路交汇处","1692","1682","114.093358","30.513918","2019/9/11","{9,3}"
"1157342","碧桂园学府1号","蔡甸大街180号","1692","1682","114.011357","30.577082","2019/9/11","{4,2}"
"1157343","万科翡翠玖玺","太子湖路与车城东路交叉口","1692","1682","114.179364","30.4995","2019/9/11","{4,1}"
"1157376","中海·尚城(建设中)","莲花湖大道中海尚城","1692","1682","114.026946","30.56252","2019/9/11","{4,3}"
"1157378","碧桂园忆西湖(建设中)","玉贤街西湖畔","1692","1682","113.959284","30.50925","2019/9/11","{4,2}"
"1157448","保利清能·西海岸","杨桥湖大道与栗庙路交汇处(华农楚天学院斜对面)","1693","1682","114.417162","30.404202","2019/9/11","{4,4}"
"1158029","碧桂园壹方公馆(建设中)","花湖大道9号","1697","1696","115.064019","30.246071","2019/9/11","{4,2}"
"1157818","保利圆梦城","新城柴泊湖以北(新洲一中阳逻校区斜对面)","1695","1682","114.579709","30.691207","2019/9/11","{4,4}"
"1157933","绿城·桃李春风(建设中)","施岗村陈氏咀","1695","1682","114.602705","30.697168","2019/9/11","{9,2}"
